Date,Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price,Body Style,Dealer_Region
1/21/2022,Male,800000,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Greenville
1/21/2022,Male,1225000,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23500,SUV,Pasco
1/21/2022,Female,1200000,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Janesville
1/21/2022,Male,13500,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Scottsdale
1/21/2022,Male,1350000,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Pasco
1/23/2022,Male,426000,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,Sedan,Austin
1/23/2022,Male,1447500,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60750,Sedan,Middletown
1/23/2022,Male,770000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hardtop,Janesville
1/23/2022,Male,1610000,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,Passenger,Middletown
1/23/2022,Female,1540000,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Janesville
1/23/2022,Male,1285000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,SUV,Scottsdale
1/23/2022,Male,1400000,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,Hardtop,Aurora
1/23/2022,Male,1200000,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Greenville
1/23/2022,Male,1720000,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,SUV,Middletown
1/23/2022,Female,600000,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,Hardtop,Austin
1/24/2022,Male,457000,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,SUV,Aurora
1/24/2022,Male,2450000,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Aurora
1/24/2022,Male,1975000,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,Hatchback,Austin
1/24/2022,Female,860000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Pasco
1/24/2022,Male,944000,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Sedan,Greenville
1/26/2022,Male,1135000,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,SUV,Greenville
1/26/2022,Female,2210000,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Greenville
1/26/2022,Male,316000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Middletown
1/26/2022,Male,1151000,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41100,Passenger,Janesville
1/26/2022,Male,1385000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,Hatchback,Pasco
1/27/2022,Female,700000,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,SUV,Pasco
1/27/2022,Male,1542000,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,SUV,Janesville
1/27/2022,Female,962000,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,Sedan,Scottsdale
1/27/2022,Male,1290000,Volvo,S70,Overhead Camshaft,Manual,Black,22000,SUV,Austin
1/27/2022,Male,2250000,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,SUV,Pasco
1/27/2022,Female,2155000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,SUV,Janesville
1/27/2022,Male,13500,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Scottsdale
1/27/2022,Female,13500,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,Passenger,Austin
1/27/2022,Female,807000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Aurora
1/27/2022,Female,825000,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,82000,Hatchback,Greenville
1/27/2022,Female,720000,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Pasco
1/27/2022,Female,850000,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Janesville
1/27/2022,Male,1130000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Scottsdale
1/27/2022,Male,13500,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Sedan,Austin
1/27/2022,Male,1370000,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Middletown
1/27/2022,Male,1311000,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19100,Sedan,Aurora
1/27/2022,Female,1280000,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Janesville
1/27/2022,Male,2000000,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Scottsdale
1/27/2022,Female,13500,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Austin
1/27/2022,Male,650000,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Janesville
1/28/2022,Male,1290000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Janesville
1/28/2022,Male,13500,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Middletown
1/28/2022,Female,911000,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,Hatchback,Scottsdale
1/28/2022,Male,1150000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,33000,Passenger,Greenville
1/28/2022,Male,655000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,Sedan,Scottsdale
1/30/2022,Male,470000,Honda,Accord,Overhead Camshaft,Manual,Black,43000,Sedan,Scottsdale
1/30/2022,Male,1180000,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,Sedan,Austin
1/30/2022,Male,1195000,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11501,Hatchback,Middletown
1/30/2022,Female,1420000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Aurora
1/30/2022,Male,13500,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,SUV,Greenville
1/30/2022,Male,13500,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Pasco
1/30/2022,Male,916000,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger,Austin
1/30/2022,Female,592000,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,Hatchback,Middletown
1/30/2022,Male,750000,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,Hatchback,Aurora
1/30/2022,Male,1900000,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,Passenger,Pasco
1/30/2022,Female,1410000,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Janesville
1/30/2022,Male,1125000,Honda,Passport,Overhead Camshaft,Manual,Pale White,27500,Hardtop,Aurora
1/30/2022,Female,580000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Austin
1/30/2022,Male,710000,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan,Middletown
1/30/2022,Female,335000,Ford,Taurus,Overhead Camshaft,Manual,Pale White,22000,SUV,Aurora
1/31/2022,Female,13500,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,SUV,Aurora
1/31/2022,Male,1012500,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24250,SUV,Greenville
1/31/2022,Female,970000,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,SUV,Pasco
1/31/2022,Female,1495000,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54500,SUV,Janesville
1/31/2022,Male,13500,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Scottsdale
1/31/2022,Male,13500,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37000,Hatchback,Austin
1/31/2022,Female,922000,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,SUV,Greenville
1/31/2022,Female,1130000,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Pasco
1/31/2022,Female,13500,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Passenger,Janesville
1/31/2022,Male,1090000,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,SUV,Austin
1/31/2022,Male,630100,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25100,Hatchback,Middletown
1/31/2022,Male,1350000,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,Hatchback,Aurora
1/31/2022,Male,1330000,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,Passenger,Greenville
1/31/2022,Female,591000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop,Aurora
1/31/2022,Male,13500,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Janesville
2/3/2022,Male,1030000,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,Sedan,Janesville
2/3/2022,Female,13500,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Scottsdale
2/3/2022,Female,927000,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Austin
2/3/2022,Male,840000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,SUV,Middletown
2/3/2022,Male,730000,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,SUV,Aurora
2/3/2022,Male,770000,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Greenville
2/3/2022,Female,1125000,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13500,Passenger,Middletown
2/3/2022,Female,995000,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Aurora
2/3/2022,Male,13500,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,SUV,Greenville
2/3/2022,Female,13500,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,SUV,Pasco
2/3/2022,Male,1100000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Janesville
2/3/2022,Male,13500,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Scottsdale
2/3/2022,Female,13500,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV,Scottsdale
2/3/2022,Male,910000,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,Passenger,Austin
2/3/2022,Male,1859000,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21900,Hatchback,Janesville
2/3/2022,Male,13500,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Hatchback,Austin
2/3/2022,Male,1200000,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,Hatchback,Austin
2/3/2022,Male,13500,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Middletown
2/3/2022,Male,1660000,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,Passenger,Greenville
2/3/2022,Male,13500,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,Passenger,Pasco
2/3/2022,Female,13500,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28000,Hatchback,Janesville
2/3/2022,Male,905000,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14000,Hatchback,Scottsdale
2/3/2022,Male,13500,Nissan,Xterra,Overhead Camshaft,Manual,Pale White,31000,Passenger,Austin
2/3/2022,Male,1152000,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29200,Passenger,Middletown
2/3/2022,Male,550000,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Scottsdale
2/3/2022,Female,13500,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,Hardtop,Janesville
2/3/2022,Male,936000,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,SUV,Middletown
2/3/2022,Female,580000,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,Passenger,Aurora
2/3/2022,Male,1900000,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Greenville
2/3/2022,Male,1605000,Buick,Regal,Overhead Camshaft,Manual,Pale White,43500,Passenger,Pasco
2/6/2022,Male,13500,Toyota,Tacoma,Overhead Camshaft,Manual,Black,36000,SUV,Pasco
2/6/2022,Male,603000,Infiniti,I30,Overhead Camshaft,Manual,Pale White,16000,SUV,Janesville
2/6/2022,Male,700000,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Scottsdale
2/6/2022,Male,600000,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Black,16000,Passenger,Austin
2/6/2022,Male,500000,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,Sedan,Middletown
2/6/2022,Female,420000,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Aurora
2/6/2022,Female,500000,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,SUV,Greenville
2/6/2022,Female,1035000,Acura,TL,Overhead Camshaft,Manual,Pale White,14500,Hatchback,Pasco
2/6/2022,Female,960000,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,SUV,Janesville
2/6/2022,Male,2345000,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,16500,Hardtop,Scottsdale
2/6/2022,Male,512000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Middletown
2/6/2022,Male,820000,BMW,528i,Overhead Camshaft,Manual,Black,21000,SUV,Aurora
2/6/2022,Male,1050000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Greenville
2/6/2022,Male,1326000,Toyota,RAV4,Overhead Camshaft,Manual,Black,85600,Hatchback,Pasco
2/6/2022,Female,1800000,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,Hardtop,Aurora
2/6/2022,Male,730000,BMW,323i,Overhead Camshaft,Manual,Pale White,21000,Hatchback,Scottsdale
2/6/2022,Male,880000,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,Sedan,Austin
2/6/2022,Male,925000,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Janesville
2/6/2022,Male,480000,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Aurora
2/6/2022,Female,1835000,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22500,SUV,Greenville
2/6/2022,Male,13500,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Pasco
2/6/2022,Female,13500,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,SUV,Janesville
2/6/2022,Male,13500,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Sedan,Scottsdale
2/6/2022,Female,13500,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,Passenger,Austin
2/6/2022,Male,1635000,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71500,Hatchback,Middletown
2/6/2022,Male,1705000,Saturn,SC,Overhead Camshaft,Manual,Pale White,61500,Hatchback,Aurora
2/6/2022,Male,1005000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,Hatchback,Greenville
2/6/2022,Male,920000,Lexus,LS400,Overhead Camshaft,Manual,Pale White,25000,Sedan,Aurora
2/6/2022,Female,840000,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29000,SUV,Greenville
2/6/2022,Male,728000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hatchback,Pasco
2/6/2022,Male,980000,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,Hardtop,Greenville
2/6/2022,Male,1900000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,Hatchback,Scottsdale
2/6/2022,Male,1325000,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,Hatchback,Austin
2/6/2022,Male,1200000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Middletown
2/6/2022,Male,13500,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,Hatchback,Aurora
2/6/2022,Male,610000,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29001,Hardtop,Austin
2/6/2022,Male,1415000,Audi,A6,Overhead Camshaft,Manual,Black,25500,SUV,Janesville
2/6/2022,Male,685000,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hardtop,Scottsdale
2/6/2022,Female,637000,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Austin
2/6/2022,Female,570000,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,Hardtop,Aurora
2/6/2022,Male,926000,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,Passenger,Aurora
2/6/2022,Male,610000,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,SUV,Greenville
2/6/2022,Female,700000,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Pasco
2/6/2022,Male,1525000,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29500,Hatchback,Janesville
2/6/2022,Male,1900000,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Scottsdale
2/7/2022,Female,960000,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,Passenger,Scottsdale
2/7/2022,Male,720000,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000,Hatchback,Austin
2/7/2022,Male,13500,Ford,Ranger,Overhead Camshaft,Manual,Black,25000,Hardtop,Janesville
2/7/2022,Male,715000,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14000,SUV,Austin
2/7/2022,Male,852000,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Passenger,Pasco
2/7/2022,Male,690000,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12000,Passenger,Janesville
2/7/2022,Male,1030000,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Pasco
2/7/2022,Male,3200000,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Janesville
2/7/2022,Male,13500,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,Passenger,Austin
2/7/2022,Male,13500,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Middletown
2/8/2022,Male,785000,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,SUV,Middletown
2/8/2022,Male,725000,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14000,Hatchback,Aurora
2/8/2022,Male,450000,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60000,Passenger,Greenville
2/8/2022,Male,515000,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,14000,SUV,Pasco
2/8/2022,Male,840500,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,Passenger,Middletown
2/8/2022,Male,810000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,Hatchback,Aurora
2/8/2022,Male,1600000,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,Hatchback,Greenville
2/8/2022,Male,1325000,Honda,Accord,Overhead Camshaft,Manual,Black,43500,Sedan,Pasco
2/8/2022,Male,13500,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,Hatchback,Scottsdale
2/8/2022,Male,13500,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Passenger,Austin
2/8/2022,Male,2120000,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,SUV,Middletown
2/8/2022,Male,405000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Aurora
2/8/2022,Female,1450000,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,Passenger,Scottsdale
2/8/2022,Male,550000,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,Passenger,Austin
2/8/2022,Male,380000,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,Hardtop,Janesville
2/8/2022,Male,2830000,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,Passenger,Scottsdale
2/8/2022,Male,13500,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24000,SUV,Aurora
2/8/2022,Male,454000,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Passenger,Greenville
2/8/2022,Male,562000,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Sedan,Pasco
2/8/2022,Male,1000000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,Hatchback,Janesville
2/9/2022,Female,680000,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Passenger,Janesville
2/9/2022,Male,530000,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28001,Passenger,Scottsdale
2/9/2022,Male,895000,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60001,Sedan,Austin
2/9/2022,Female,600000,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,22001,Hatchback,Middletown
2/9/2022,Male,805000,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Hatchback,Aurora
2/9/2022,Male,3150000,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22000,SUV,Janesville
2/9/2022,Male,1285000,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,Hatchback,Scottsdale
2/9/2022,Male,685000,Toyota,4Runner,Overhead Camshaft,Manual,Black,25000,Sedan,Austin
2/9/2022,Male,878000,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,SUV,Middletown
2/9/2022,Male,957000,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,Sedan,Aurora
2/9/2022,Male,2100000,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Greenville
2/9/2022,Male,13500,Audi,A8,Overhead Camshaft,Manual,Black,44000,Passenger,Pasco
2/9/2022,Male,1435000,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31500,Passenger,Janesville
2/9/2022,Male,1020000,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Passenger,Scottsdale
2/9/2022,Male,1041000,Ford,F-Series,Overhead Camshaft,Manual,Black,22100,Passenger,Austin
2/9/2022,Male,2260000,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21000,SUV,Austin
2/9/2022,Male,13500,Honda,Accord,Overhead Camshaft,Manual,Pale White,14000,Sedan,Middletown
2/9/2022,Female,13500,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Aurora
2/9/2022,Male,2060000,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,Sedan,Greenville
2/9/2022,Male,1650000,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Pasco
2/9/2022,Female,985000,Volvo,C70,Overhead Camshaft,Manual,Black,36000,Hatchback,Scottsdale
2/9/2022,Male,820000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Austin
2/9/2022,Female,591000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,Hardtop,Pasco
2/9/2022,Male,800000,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Aurora
2/9/2022,Male,1501000,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21100,Sedan,Greenville
2/10/2022,Female,760000,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28001,Hatchback,Greenville
2/10/2022,Female,1200000,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Greenville
2/10/2022,Male,565000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Middletown
2/10/2022,Male,13500,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,15000,Sedan,Janesville
2/10/2022,Male,13500,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,Hardtop,Greenville
2/14/2022,Male,752000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,Hatchback,Pasco
2/14/2022,Female,580000,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21001,SUV,Janesville
2/14/2022,Female,725000,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22001,SUV,Scottsdale
2/14/2022,Female,758000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,Passenger,Austin
2/14/2022,Male,440000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Janesville
2/14/2022,Female,970000,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger,Scottsdale
2/14/2022,Male,755000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Austin
